Timestamp,Open,High,Low,Close,Volume,OI
2024-11-13T15:21:00+05:30,67.4,70.15,67.4,69.35,13825,953475
2024-11-13T15:22:00+05:30,68.9,69.55,67.85,68.7,46900,950600
2024-11-13T15:23:00+05:30,68.3,68.3,67.4,67.9,25225,950600
2024-11-13T15:24:00+05:30,67.9,67.9,65,65,12550,950600
2024-11-13T15:25:00+05:30,64.6,64.85,62.4,62.65,10825,947425
2024-11-13T15:26:00+05:30,62.4,63.65,61.95,63.65,10925,947425
2024-11-13T15:27:00+05:30,63.6,64.6,63.4,64.4,9625,947425
2024-11-13T15:28:00+05:30,64.95,68.8,64.95,68.05,19800,946150
2024-11-13T15:29:00+05:30,68.5,68.75,67.5,67.5,20800,946150
2024-11-14T09:15:00+05:30,73.8,73.8,61.85,70.2,84550,960275
2024-11-14T09:16:00+05:30,72.5,75.25,69.6,71.3,66000,960275
2024-11-14T09:17:00+05:30,73.1,75.75,70,71.25,43750,960275
2024-11-14T09:18:00+05:30,72.5,74,70.1,72.85,25825,972300
2024-11-14T09:19:00+05:30,72.25,72.5,68.65,70.3,28900,972300
2024-11-14T09:20:00+05:30,69.9,74.15,69.9,73.55,21175,972300
2024-11-14T09:21:00+05:30,73.1,81.2,73.1,80.15,64550,990425
2024-11-14T09:22:00+05:30,81.45,81.85,71.5,71.5,38100,990425
2024-11-14T09:23:00+05:30,70.7,72.5,69.6,70.25,57575,990425
2024-11-14T09:24:00+05:30,69.75,69.75,65.55,67.7,74425,1015050
2024-11-14T09:25:00+05:30,67.35,67.7,64.75,67.2,33250,1015050
2024-11-14T09:26:00+05:30,67.2,70.3,67,68.4,17550,1015050
2024-11-14T09:27:00+05:30,68.6,69.45,65.85,67.6,24125,1036750
2024-11-14T09:28:00+05:30,67.8,73.4,67.8,71.35,37700,1036750
2024-11-14T09:29:00+05:30,71.55,72.9,69.4,70.9,29250,1036750
2024-11-14T09:30:00+05:30,70.35,70.5,65.6,69.15,54225,1054425
2024-11-14T09:31:00+05:30,67.9,67.95,64.3,66.8,47575,1054425
2024-11-14T09:32:00+05:30,66.8,68.65,65.85,66.35,19950,1054425
2024-11-14T09:33:00+05:30,68.2,69.35,65.35,66.8,58675,1062450
2024-11-14T09:34:00+05:30,66.6,66.6,63.1,66,25025,1062450
2024-11-14T09:35:00+05:30,67.35,68.15,65.45,67.05,14925,1062450
2024-11-14T09:36:00+05:30,68.45,68.45,63.3,66.05,23050,1064850
2024-11-14T09:37:00+05:30,66.1,67.15,65.3,65.6,22575,1064850
2024-11-14T09:38:00+05:30,65.4,67.1,63,63.7,34575,1064850
2024-11-14T09:39:00+05:30,65.2,65.4,62.05,63.3,18825,1059800
2024-11-14T09:40:00+05:30,63.65,66.65,63.65,64.85,26575,1059800
2024-11-14T09:41:00+05:30,64.7,78.8,62.65,78.8,93800,1059800
2024-11-14T09:42:00+05:30,80.65,83.35,70.25,70.25,70525,1060875
2024-11-14T09:43:00+05:30,69.25,73.05,68.6,68.85,27600,1060875
2024-11-14T09:44:00+05:30,68.05,70.5,65.6,67.4,55450,1060875
2024-11-14T09:45:00+05:30,67.65,70.55,66.8,69,43800,1056100
2024-11-14T09:46:00+05:30,68.7,70.9,63.9,65.3,30675,1056100
2024-11-14T09:47:00+05:30,65.25,65.9,62.8,65,14550,1056100
2024-11-14T09:48:00+05:30,64,66.95,63.85,66.95,9150,1063275
2024-11-14T09:49:00+05:30,66.6,68,64.65,67.25,17950,1063275
2024-11-14T09:50:00+05:30,67.8,69,66.05,66.25,15975,1063275
2024-11-14T09:51:00+05:30,66.7,68.85,65.95,66.6,32800,1068275
2024-11-14T09:52:00+05:30,66,68.8,64.95,68.8,23175,1068275
2024-11-14T09:53:00+05:30,68.45,69.05,66.25,66.75,20575,1068275
2024-11-14T09:54:00+05:30,66.35,66.7,64.25,66.25,26125,1084325
2024-11-14T09:55:00+05:30,65.95,65.95,61.2,62.35,14825,1084325
2024-11-14T09:56:00+05:30,62.95,62.95,60.2,60.9,17950,1084325
2024-11-14T09:57:00+05:30,60.45,61.95,59.45,61.4,25250,1087475
2024-11-14T09:58:00+05:30,61.25,62.7,60,60.25,8325,1087475
2024-11-14T09:59:00+05:30,61.1,61.45,59.7,60.85,25225,1087475
2024-11-14T10:00:00+05:30,60.95,61.1,51.1,52.45,48025,1100650
2024-11-14T10:01:00+05:30,51.65,53.4,50.1,50.1,40150,1100650
2024-11-14T10:02:00+05:30,50.5,52.8,50,51.75,42275,1100650
2024-11-14T10:03:00+05:30,51,51.7,49,51,52700,1097800
2024-11-14T10:04:00+05:30,50.5,51.15,47.55,51.1,18925,1097800
2024-11-14T10:05:00+05:30,50.15,51.6,48.8,51.4,38250,1097800
2024-11-14T10:06:00+05:30,51.3,52.3,50,50.15,20625,1105350
2024-11-14T10:07:00+05:30,50.25,51.25,49.55,50.75,19675,1105350
2024-11-14T10:08:00+05:30,50.35,52.35,50.3,51.25,15175,1105350
2024-11-14T10:09:00+05:30,52.3,52.95,51.7,52.55,17400,1110950
2024-11-14T10:10:00+05:30,52.35,55.2,52.15,55.2,17775,1110950
2024-11-14T10:11:00+05:30,55.3,55.3,53.6,54.6,17775,1110950
2024-11-14T10:12:00+05:30,54.45,54.6,52.55,52.55,12725,1104700
2024-11-14T10:13:00+05:30,52.45,52.45,51,51.5,10450,1104700
2024-11-14T10:14:00+05:30,51.65,54.45,51.65,54.15,13500,1104700
2024-11-14T10:15:00+05:30,54.25,54.3,52.35,52.55,25900,1101600
2024-11-14T10:16:00+05:30,53.4,54.85,52.6,52.6,19675,1101600
2024-11-14T10:17:00+05:30,52.65,55.15,52.45,54.15,11525,1101600
2024-11-14T10:18:00+05:30,54.1,55.2,53.15,53.85,12875,1098575
2024-11-14T10:19:00+05:30,54,54.75,53,54.65,29725,1098575
2024-11-14T10:20:00+05:30,54.2,54.75,53.45,53.65,11425,1098575
2024-11-14T10:21:00+05:30,53.8,53.8,49.6,53,36525,1107775
2024-11-14T10:22:00+05:30,52.7,54.65,51.85,51.9,23225,1107775
2024-11-14T10:23:00+05:30,51.7,52.35,50.85,51.25,15100,1107775
2024-11-14T10:24:00+05:30,51.6,53.4,51.6,53.4,8775,1103300
2024-11-14T10:25:00+05:30,52.95,56.4,52.95,54.8,19150,1103300
2024-11-14T10:26:00+05:30,55.35,55.65,52.75,53.5,24075,1103300
2024-11-14T10:27:00+05:30,53.6,56.35,53.05,55.75,17750,1110925
2024-11-14T10:28:00+05:30,55.55,56.5,54.65,55.9,12125,1110925
2024-11-14T10:29:00+05:30,56.4,56.95,55.65,56.55,11450,1110925
2024-11-14T10:30:00+05:30,57,57.65,54.8,54.85,52525,1096350
2024-11-14T10:31:00+05:30,54.8,54.8,53.3,54.2,25050,1096350
2024-11-14T10:32:00+05:30,53.8,55,52.75,53.05,9825,1096350
2024-11-14T10:33:00+05:30,53.7,54.35,52.6,54.35,7775,1091150
2024-11-14T10:34:00+05:30,54.2,54.3,52.4,52.4,26400,1091150
2024-11-14T10:35:00+05:30,52.7,54.95,52.2,54.75,13575,1091150
2024-11-14T10:36:00+05:30,55,55.45,54,54,10850,1095750
2024-11-14T10:37:00+05:30,54.05,55,52.4,54.55,22300,1095750
2024-11-14T10:38:00+05:30,55.05,56.6,53.65,55.15,57000,1095750
2024-11-14T10:39:00+05:30,55.65,60.85,55.65,59.6,45475,1089450
2024-11-14T10:40:00+05:30,59.2,60.2,58.5,59.2,23100,1089450
2024-11-14T10:41:00+05:30,58.5,59.1,55.85,56.4,16025,1089450
2024-11-14T10:42:00+05:30,56.8,58.35,56.2,58,8225,1090700
2024-11-14T10:43:00+05:30,58.9,60.75,58.6,60.7,17650,1090700
2024-11-14T10:44:00+05:30,60.6,60.6,57.25,57.35,19775,1090700
2024-11-14T10:45:00+05:30,57.25,61,56.45,61,18275,1090775
2024-11-14T10:46:00+05:30,60.6,65.45,59.8,62.3,72250,1090775
2024-11-14T10:47:00+05:30,62.7,62.7,58.4,59.15,22000,1090775
2024-11-14T10:48:00+05:30,58.35,60,58.35,59.15,16500,1093550
2024-11-14T10:49:00+05:30,58.65,59.55,58,58.6,13875,1093550
2024-11-14T10:50:00+05:30,58.1,60.2,58,59.8,10975,1093550
2024-11-14T10:51:00+05:30,59.6,60.9,58.45,60.2,11875,1094575
2024-11-14T10:52:00+05:30,60.05,61.5,60.05,61,8450,1094575
2024-11-14T10:53:00+05:30,61.15,65.95,60.3,65,44250,1094575
2024-11-14T10:54:00+05:30,65.1,65.1,63.05,63.5,17575,1110700
2024-11-14T10:55:00+05:30,63.05,63.45,60.2,60.2,25575,1110700
2024-11-14T10:56:00+05:30,60.75,63.3,60.1,63.05,10125,1110700
2024-11-14T10:57:00+05:30,63.15,63.55,61.55,61.55,22300,1110700
2024-11-14T10:58:00+05:30,61.6,64.45,61.4,61.65,22225,1110400
2024-11-14T10:59:00+05:30,62.35,63.65,61.7,63.35,3300,1110400
2024-11-14T11:00:00+05:30,63.3,63.3,60.6,62.3,13900,1110400
2024-11-14T11:01:00+05:30,62.35,66,61.9,65,40450,1105275
2024-11-14T11:02:00+05:30,65.5,66,64.7,65.15,19600,1105275
2024-11-14T11:03:00+05:30,65.4,66.2,64.9,65.7,13300,1105275
2024-11-14T11:04:00+05:30,66.6,67.4,66.15,66.45,22950,1101225
2024-11-14T11:05:00+05:30,66.4,69,65.45,68.8,50100,1101225
2024-11-14T11:06:00+05:30,69.45,73.35,68.85,69.85,67100,1101225
2024-11-14T11:07:00+05:30,70.6,73.5,70.5,73.5,67025,1109000
2024-11-14T11:08:00+05:30,73.1,75.55,72.3,73.4,56275,1109000
2024-11-14T11:09:00+05:30,73.05,73.15,69.15,70.2,28825,1109000
2024-11-14T11:10:00+05:30,69.7,70.5,68.75,69.65,28125,1100625
2024-11-14T11:11:00+05:30,69.7,72.5,69.45,72.4,18050,1100625
2024-11-14T11:12:00+05:30,73.3,74.45,73,74.45,27850,1100625
2024-11-14T11:13:00+05:30,75.3,79.3,75,78.15,143900,1100925
2024-11-14T11:14:00+05:30,77.7,78.15,74.95,77.55,64950,1100925
2024-11-14T11:15:00+05:30,77.05,78,76.6,77,42425,1100925
2024-11-14T11:16:00+05:30,76.65,77.5,72.05,72.85,49800,1148175
2024-11-14T11:17:00+05:30,73,74.15,73,73.25,41625,1148175
2024-11-14T11:18:00+05:30,73.4,73.65,72.15,72.4,10750,1148175
2024-11-14T11:19:00+05:30,71.75,72.25,69.95,71.05,30275,1163550
2024-11-14T11:20:00+05:30,71.2,74.7,71.2,74.7,56175,1163550
2024-11-14T11:21:00+05:30,75.15,75.55,73.5,73.8,15900,1163550
2024-11-14T11:22:00+05:30,73.65,73.9,70.45,70.75,24350,1170275
2024-11-14T11:23:00+05:30,71.75,72.75,71.3,72.45,16475,1170275
2024-11-14T11:24:00+05:30,72.4,72.5,70.9,70.9,23125,1170275
2024-11-14T11:25:00+05:30,70.5,71.7,69.9,71.7,9500,1177475
2024-11-14T11:26:00+05:30,71.55,72.95,71.5,71.55,14400,1177475
2024-11-14T11:27:00+05:30,71.5,72.8,70.45,70.45,7000,1177475
2024-11-14T11:28:00+05:30,70.75,71.3,69.05,71.3,16100,1183550
2024-11-14T11:29:00+05:30,70.8,71.3,69.4,70.5,5175,1183550
2024-11-14T11:30:00+05:30,70.3,72,70.3,71.4,31100,1183550
2024-11-14T11:31:00+05:30,71.9,72.75,71.5,72.65,17300,1182625
2024-11-14T11:32:00+05:30,72.2,72.55,71.2,71.9,21250,1182625
2024-11-14T11:33:00+05:30,71.5,71.65,70.05,70.05,14150,1182625
2024-11-14T11:34:00+05:30,70.15,70.15,65.45,65.45,65200,1185325
2024-11-14T11:35:00+05:30,65.35,65.55,64.45,65.5,38650,1185325
2024-11-14T11:36:00+05:30,65.6,67.45,65,67.45,34775,1185325
2024-11-14T11:37:00+05:30,66.85,69.7,66.85,69.35,19375,1180975
2024-11-14T11:38:00+05:30,69.85,71.25,69.65,70.95,23275,1180975
2024-11-14T11:39:00+05:30,70.65,71.25,69.8,71.15,15100,1180975
2024-11-14T11:40:00+05:30,71,71,69.3,69.35,34700,1185900
2024-11-14T11:41:00+05:30,69.45,69.45,66.2,66.2,58700,1185900
2024-11-14T11:42:00+05:30,66.35,66.65,64.65,66.65,34400,1185900
2024-11-14T11:43:00+05:30,67.1,68.4,66.65,68.4,11225,1180400
2024-11-14T11:44:00+05:30,67.95,68.65,67.3,68.6,30300,1180400
2024-11-14T11:45:00+05:30,67.9,68.15,66.3,66.5,33025,1180400
2024-11-14T11:46:00+05:30,67.1,68,67.1,67.3,2725,1162100
2024-11-14T11:47:00+05:30,67.85,69.25,67.35,69.25,6725,1162100
2024-11-14T11:48:00+05:30,68.95,69.35,68.3,68.3,11225,1162100
2024-11-14T11:49:00+05:30,68.35,68.35,66.9,67.3,25175,1163350
2024-11-14T11:50:00+05:30,66.95,67.7,66.45,66.9,8500,1163350
2024-11-14T11:51:00+05:30,66.7,68.25,66.7,67.9,4925,1163350
2024-11-14T11:52:00+05:30,67.75,70.15,67.75,70,14100,1172225
2024-11-14T11:53:00+05:30,70,70.9,68.05,68.4,49150,1172225
2024-11-14T11:54:00+05:30,68.45,70.15,68.05,69.95,34950,1172225
2024-11-14T11:55:00+05:30,70,70.65,68.75,68.75,25400,1194375
2024-11-14T11:56:00+05:30,68.45,69.25,67.25,67.25,32975,1194375
2024-11-14T11:57:00+05:30,67.35,67.8,66.8,67.05,28625,1194375
2024-11-14T11:58:00+05:30,66.6,67.05,64,65.8,49925,1227575
2024-11-14T11:59:00+05:30,65.55,66,63.5,64,56450,1227575
2024-11-14T12:00:00+05:30,63.8,64,61.75,63.3,45525,1227575
2024-11-14T12:01:00+05:30,63.35,64.2,63.1,63.85,19875,1277800
2024-11-14T12:02:00+05:30,64.35,64.55,63.55,64.35,30225,1277800
2024-11-14T12:03:00+05:30,63.85,64,63,63.6,28850,1277800
2024-11-14T12:04:00+05:30,63.55,63.9,62.3,62.3,21800,1298825
2024-11-14T12:05:00+05:30,62.45,62.95,60.6,60.8,33050,1298825
2024-11-14T12:06:00+05:30,60.4,60.75,57.9,59.6,61825,1298825
2024-11-14T12:07:00+05:30,59.2,60.9,59.2,60.65,24000,1316600
2024-11-14T12:08:00+05:30,60.95,61,59.8,59.85,35750,1316600
2024-11-14T12:09:00+05:30,59.85,60.5,59.15,59.85,32775,1316600
2024-11-14T12:10:00+05:30,59.7,60.05,59.2,59.45,17575,1304700
2024-11-14T12:11:00+05:30,59.25,60.15,59.15,59.55,10275,1304700
2024-11-14T12:12:00+05:30,60,60,56.55,57.2,24550,1304700
2024-11-14T12:13:00+05:30,56.85,57.2,54.45,54.5,84900,1306375
2024-11-14T12:14:00+05:30,54.4,54.4,50.1,51.75,113650,1306375
2024-11-14T12:15:00+05:30,52.2,54.8,52.1,53.15,35650,1306375
2024-11-14T12:16:00+05:30,53.25,54.65,53.05,54.65,52700,1228600
2024-11-14T12:17:00+05:30,54.15,54.75,52.8,53,48600,1228600
2024-11-14T12:18:00+05:30,53.35,54.5,53.15,53.15,15675,1228600
2024-11-14T12:19:00+05:30,53.6,54.6,53.5,54.2,12625,1236950
2024-11-14T12:20:00+05:30,54.9,57.9,54.7,57.9,43125,1236950
2024-11-14T12:21:00+05:30,58,58.7,57.4,57.75,22050,1236950
2024-11-14T12:22:00+05:30,57.65,58.6,57.15,58.25,11400,1237875
2024-11-14T12:23:00+05:30,57.7,58.15,57.5,57.8,9275,1237875
2024-11-14T12:24:00+05:30,58.3,59.45,58.15,58.9,16050,1237875
2024-11-14T12:25:00+05:30,58.5,59.9,58.4,59.4,23000,1242700
2024-11-14T12:26:00+05:30,59.35,59.6,58.75,59,13800,1242700
2024-11-14T12:27:00+05:30,59,60,58.75,59.8,11800,1242700
2024-11-14T12:28:00+05:30,59.8,61.5,59.8,61.1,29775,1241200
2024-11-14T12:29:00+05:30,61.3,61.7,60.85,61.1,23825,1241200
2024-11-14T12:30:00+05:30,61.45,63.35,61.3,63,26275,1241200
2024-11-14T12:31:00+05:30,63.1,65,63.1,63.55,27250,1241525
2024-11-14T12:32:00+05:30,63.5,64.35,62.05,62.05,18800,1241525
2024-11-14T12:33:00+05:30,62.35,63.2,62,63.2,22775,1241525
2024-11-14T12:34:00+05:30,63.1,63.7,62.65,63.3,17425,1236500
2024-11-14T12:35:00+05:30,63.65,64.5,63.15,64,26375,1236500
2024-11-14T12:36:00+05:30,64.05,66.55,64.05,64.8,30400,1236500
2024-11-14T12:37:00+05:30,65,66,65,65.45,16825,1246375
2024-11-14T12:38:00+05:30,66.3,66.5,64.75,65.95,34200,1246375
2024-11-14T12:39:00+05:30,65.6,66,63.5,63.5,19000,1246375
2024-11-14T12:40:00+05:30,63.65,64.45,63,63.1,23275,1247800
2024-11-14T12:41:00+05:30,62.6,62.6,59.95,62,34350,1247800
2024-11-14T12:42:00+05:30,62.45,62.45,62,62.35,9250,1247800
2024-11-14T12:43:00+05:30,62.35,62.7,61.6,61.85,17425,1241875
2024-11-14T12:44:00+05:30,61.8,63,61.5,63,9825,1241875
2024-11-14T12:45:00+05:30,63.2,63.95,62.7,62.95,10850,1241875
2024-11-14T12:46:00+05:30,62.8,63.6,62.45,63,7750,1237350
2024-11-14T12:47:00+05:30,62.75,63.25,61.75,62.7,13725,1237350
2024-11-14T12:48:00+05:30,62.95,63.3,61.8,61.8,6900,1237350
2024-11-14T12:49:00+05:30,61.75,62.6,61.2,61.75,22875,1242400
2024-11-14T12:50:00+05:30,61.5,62.5,61,62.5,6300,1242400
2024-11-14T12:51:00+05:30,62.65,63.4,62.55,62.9,5625,1242400
2024-11-14T12:52:00+05:30,62.7,62.85,60.4,60.7,10275,1243150
2024-11-14T12:53:00+05:30,60.4,61,58.35,58.6,45800,1243150
2024-11-14T12:54:00+05:30,58.25,59.65,57.4,57.8,12250,1243150
2024-11-14T12:55:00+05:30,57.65,59.15,57.2,59.15,16075,1230875
2024-11-14T12:56:00+05:30,59.25,60.65,59.25,59.95,22050,1230875
2024-11-14T12:57:00+05:30,60.2,62.5,59.9,62.35,16825,1230875
2024-11-14T12:58:00+05:30,62.2,63.6,61.6,62.5,35150,1237375
2024-11-14T12:59:00+05:30,62.15,63,62,62.05,36750,1237375
2024-11-14T13:00:00+05:30,62.25,62.5,61,61.25,9025,1237375
2024-11-14T13:01:00+05:30,61.2,61.25,59.65,59.8,14250,1243450
2024-11-14T13:02:00+05:30,59.5,61.4,59.5,60.55,35850,1243450
2024-11-14T13:03:00+05:30,60.7,63.6,60.7,62.55,20625,1243450
2024-11-14T13:04:00+05:30,62.55,62.8,61.1,61.4,11850,1236925
2024-11-14T13:05:00+05:30,61.4,61.55,60.2,60.65,5850,1236925
2024-11-14T13:06:00+05:30,61.1,61.6,60.75,61,2600,1236925
2024-11-14T13:07:00+05:30,61,61.6,59.75,60.6,16200,1239425
2024-11-14T13:08:00+05:30,60.3,61,59.65,59.65,7625,1239425
2024-11-14T13:09:00+05:30,59.6,59.7,57.95,59.2,11475,1239425
2024-11-14T13:10:00+05:30,59.45,59.65,58,58.25,15300,1240400
2024-11-14T13:11:00+05:30,58.15,59.4,57.75,59,3500,1240400
2024-11-14T13:12:00+05:30,59.3,59.3,58,58.25,30500,1240400
2024-11-14T13:13:00+05:30,58.45,59.2,58.15,59.2,37875,1262125
2024-11-14T13:14:00+05:30,59.6,59.6,58.6,58.95,9100,1262125
2024-11-14T13:15:00+05:30,59.3,59.3,56.3,56.7,11425,1262125
2024-11-14T13:16:00+05:30,56.75,57.1,55.85,56.1,32725,1284100
2024-11-14T13:17:00+05:30,56.1,57.1,55.2,57.1,18300,1284100
2024-11-14T13:18:00+05:30,57.1,57.75,56.55,57.3,4925,1284100
2024-11-14T13:19:00+05:30,57.05,57.55,56.55,57.35,8075,1278200
2024-11-14T13:20:00+05:30,57.15,57.95,56.7,57.9,18900,1278200
2024-11-14T13:21:00+05:30,57.7,59.95,57.7,59.5,15625,1278200
2024-11-14T13:22:00+05:30,59.65,59.95,59.15,59.35,10075,1282175
2024-11-14T13:23:00+05:30,59.25,59.7,57.7,57.7,8675,1282175
2024-11-14T13:24:00+05:30,57.75,58.2,56.6,56.7,10825,1282175
2024-11-14T13:25:00+05:30,56.95,57.05,55.3,55.3,17525,1287525
2024-11-14T13:26:00+05:30,55.5,56,54,54.25,18375,1287525
2024-11-14T13:27:00+05:30,53.9,54.1,52.15,52.95,20975,1287525
2024-11-14T13:28:00+05:30,52.8,53,51.8,52.45,22125,1289825
2024-11-14T13:29:00+05:30,52.6,53.8,52.6,53.75,11900,1289825
2024-11-14T13:30:00+05:30,53.65,56,53.65,55.5,34950,1289825
2024-11-14T13:31:00+05:30,55.4,56.6,55.4,56.05,10075,1291575
2024-11-14T13:32:00+05:30,56,60.35,56,60.25,37150,1291575
2024-11-14T13:33:00+05:30,60.2,60.45,59.5,60,17650,1291575
2024-11-14T13:34:00+05:30,59.95,61.45,59.95,60.95,15525,1276625
2024-11-14T13:35:00+05:30,61,61.25,58.8,59.65,21575,1276625
2024-11-14T13:36:00+05:30,59.8,60,57.4,57.95,29200,1276625
2024-11-14T13:37:00+05:30,57.95,58.45,57.25,57.4,15125,1275375
2024-11-14T13:38:00+05:30,57.8,58.4,57.7,58.4,4400,1275375
2024-11-14T13:39:00+05:30,58.4,61.4,58.2,61.4,11400,1275375
2024-11-14T13:40:00+05:30,61.55,63.9,61.2,62.8,48175,1278975
2024-11-14T13:41:00+05:30,62.95,63.85,62.85,62.95,16750,1278975
2024-11-14T13:42:00+05:30,62.8,65.35,62.8,64.5,43750,1278975
2024-11-14T13:43:00+05:30,64.65,65.8,64.55,65.2,17600,1267575
2024-11-14T13:44:00+05:30,65.25,65.3,63.6,63.6,25825,1267575
2024-11-14T13:45:00+05:30,63.25,64.15,62.55,63.45,16250,1267575
2024-11-14T13:46:00+05:30,63.3,64.05,61.55,61.75,27900,1278750
2024-11-14T13:47:00+05:30,62.35,62.35,60.7,61.1,20025,1278750
2024-11-14T13:48:00+05:30,61.25,65.1,61.25,64.65,41200,1278750
2024-11-14T13:49:00+05:30,64.6,64.75,63.15,63.65,22525,1301500
2024-11-14T13:50:00+05:30,63.2,63.2,61.05,61.2,17450,1301500
2024-11-14T13:51:00+05:30,61,61.45,59.25,60.35,20150,1301500
2024-11-14T13:52:00+05:30,60.3,63.15,60.3,63.15,34825,1303775
2024-11-14T13:53:00+05:30,62.95,64,62.2,62.95,30050,1303775
2024-11-14T13:54:00+05:30,62.85,64.3,62.75,63.3,12050,1303775
2024-11-14T13:55:00+05:30,63.4,63.4,60.15,60.2,23625,1318300
2024-11-14T13:56:00+05:30,60.3,61.45,60,61.45,13200,1318300
2024-11-14T13:57:00+05:30,61.5,62.25,60.9,61.6,14100,1318300
2024-11-14T13:58:00+05:30,61.4,61.55,59.85,60.85,12175,1315925
2024-11-14T13:59:00+05:30,60.8,61.1,59.6,60.55,13175,1315925
2024-11-14T14:00:00+05:30,61,62.05,60.8,60.85,23925,1315925
2024-11-14T14:01:00+05:30,60.9,60.9,60.1,60.65,12275,1326100
2024-11-14T14:02:00+05:30,60.95,61.55,59.05,59.05,25800,1326100
2024-11-14T14:03:00+05:30,58.05,58.45,56.6,57.95,24025,1326100
2024-11-14T14:04:00+05:30,57.9,59.55,57.9,58.9,17475,1327750
2024-11-14T14:05:00+05:30,58.95,61,58.95,59.9,10000,1327750
2024-11-14T14:06:00+05:30,60,60.45,59.5,60.1,14525,1327750
2024-11-14T14:07:00+05:30,60.45,62.15,60.2,61.8,27125,1330825
2024-11-14T14:08:00+05:30,62,62,60.2,60.4,9350,1330825
2024-11-14T14:09:00+05:30,60.55,60.7,59.3,59.5,3500,1330825
2024-11-14T14:10:00+05:30,59.3,60,59.3,59.35,13300,1331700
2024-11-14T14:11:00+05:30,59.4,60.8,59.4,60.7,8325,1331700
2024-11-14T14:12:00+05:30,60.55,61.75,60.3,61.65,12825,1331700
2024-11-14T14:13:00+05:30,61.35,61.35,58.9,59,18175,1330425
2024-11-14T14:14:00+05:30,58.6,59.05,58.3,58.45,8350,1330425
2024-11-14T14:15:00+05:30,58.55,59.35,57.75,58.7,18600,1330425
2024-11-14T14:16:00+05:30,59,60.15,59,60.15,10575,1344050
2024-11-14T14:17:00+05:30,60.55,61.8,58.85,58.9,22950,1344050
2024-11-14T14:18:00+05:30,58.8,59.55,58.55,58.85,10150,1344050
2024-11-14T14:19:00+05:30,58.8,59.4,58.75,59.4,4500,1354350
2024-11-14T14:20:00+05:30,59.3,60.85,58.55,58.8,8900,1354350
2024-11-14T14:21:00+05:30,59,60,59,59.2,13775,1354350
2024-11-14T14:22:00+05:30,59.05,60,59,59.35,15000,1357250
2024-11-14T14:23:00+05:30,59.7,60.85,59.1,59.55,24450,1357250
2024-11-14T14:24:00+05:30,59.55,60.1,58.85,58.9,15250,1357250
2024-11-14T14:25:00+05:30,59,59.3,58,58,17425,1354850
2024-11-14T14:26:00+05:30,58.05,60.9,58.05,60.1,27525,1354850
2024-11-14T14:27:00+05:30,60.4,60.85,60.2,60.45,42825,1354850
2024-11-14T14:28:00+05:30,60.45,60.95,59.6,59.6,44550,1362350
2024-11-14T14:29:00+05:30,59.35,59.95,59,59.95,18275,1362350
2024-11-14T14:30:00+05:30,59.9,60,59.05,59.25,11450,1362350
2024-11-14T14:31:00+05:30,59.4,60,58.85,59.05,21300,1369575
2024-11-14T14:32:00+05:30,59.2,59.95,59.1,59.7,7325,1369575
2024-11-14T14:33:00+05:30,60,60,58.2,59.05,16100,1369575
2024-11-14T14:34:00+05:30,59,60.2,58.55,60.1,24950,1383750
2024-11-14T14:35:00+05:30,59.9,60,59.4,59.7,8025,1383750
2024-11-14T14:36:00+05:30,59.7,60.3,59.7,60,10625,1383750
2024-11-14T14:37:00+05:30,60.05,60.6,60,60.2,16500,1383425
2024-11-14T14:38:00+05:30,60.2,61,59.6,60.4,8825,1383425
2024-11-14T14:39:00+05:30,60.75,60.8,59.35,59.8,11325,1383425
2024-11-14T14:40:00+05:30,60.05,61.95,59.8,61.2,7250,1372650
2024-11-14T14:41:00+05:30,61.5,62.4,60.4,60.4,35725,1372650
2024-11-14T14:42:00+05:30,60.5,60.5,59.8,60,8875,1372650
2024-11-14T14:43:00+05:30,60.05,60.9,59.65,60.25,5975,1380175
2024-11-14T14:44:00+05:30,60.2,61.15,60.15,60.95,10825,1380175
2024-11-14T14:45:00+05:30,61.25,62.7,61.2,62.5,20975,1380175
2024-11-14T14:46:00+05:30,62.3,64.75,62.3,63.3,27075,1370200
2024-11-14T14:47:00+05:30,63,63.15,61.6,62.2,14350,1370200
2024-11-14T14:48:00+05:30,62.25,62.25,60,60.5,24500,1370200
2024-11-14T14:49:00+05:30,60.55,61.85,60.55,61.35,12625,1373400
2024-11-14T14:50:00+05:30,61.1,62.25,61.1,62,17150,1373400
2024-11-14T14:51:00+05:30,62.1,63.35,61.25,61.25,30850,1373400
2024-11-14T14:52:00+05:30,60.9,61.5,59.6,60.1,26125,1368325
2024-11-14T14:53:00+05:30,60.95,63.1,60.95,62.4,24400,1368325
2024-11-14T14:54:00+05:30,62.2,62.4,61.25,62.25,14250,1368325
2024-11-14T14:55:00+05:30,62.3,62.6,61.35,61.65,15725,1363525
2024-11-14T14:56:00+05:30,62,62.9,62,62.35,43950,1363525
2024-11-14T14:57:00+05:30,62.3,63.35,61.45,62.25,17825,1363525
2024-11-14T14:58:00+05:30,62.1,62.8,61.65,62.4,40850,1343075
2024-11-14T14:59:00+05:30,62.9,63.2,61.8,62.3,11275,1343075
2024-11-14T15:00:00+05:30,62,67.95,61.8,65.65,66200,1343075
2024-11-14T15:01:00+05:30,65.9,66,62.95,65.8,48100,1342525
